,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,hcluster
16942,2020-9-15-17,Format4,120,600,72000,Inter221,App,Mobile,Display,858014,697593,592458,83710,8704.6,0.27,6354.36,14.13,14.69,0.1,1
16943,2020-10-11-0,Format2,728,90,65520,Inter221,App,Mobile,Video,9586565,5521180,5277647,7816,8706.9,0.27,6356.04,0.15,1.65,1.11,5
16944,2020-11-21-16,Format4,120,600,72000,Inter224,Web,Desktop,Display,972065,697645,588022,82851,8720.55,0.27,6366.0,14.09,14.83,0.11,1
16945,2020-9-25-19,Format4,120,600,72000,Inter218,App,Mobile,Display,1163488,793838,671451,83686,8724.37,0.27,6368.79,12.46,12.99,0.1,1
16946,2020-11-1-7,Format2,728,90,65520,Inter219,Video,Desktop,Video,6674237,3969066,3794387,7103,8727.92,0.27,6371.38,0.19,2.3,1.23,5
16947,2020-11-9-0,Format2,728,90,65520,Inter219,Video,Desktop,Display,9572787,5407781,5147223,8817,8737.17,0.27,6378.13,0.17,1.7,0.99,5
16948,2020-10-12-0,Format2,728,90,65520,Inter228,Video,Mobile,Display,9855954,5632321,5397243,7692,8739.76,0.27,6380.02,0.14,1.62,1.14,5
16949,2020-10-18-0,Format2,728,90,65520,Inter218,App,Mobile,Video,8702495,5323114,5087477,7608,8740.79,0.27,6380.78,0.15,1.72,1.15,5
16950,2020-9-26-18,Format6,336,250,84000,Inter226,Web,Mobile,Video,1008128,738565,620635,77831,8742.58,0.27,6382.08,12.54,14.09,0.11,1
16951,2020-10-7-21,Format4,120,600,72000,Inter219,Video,Desktop,Video,1326644,794950,679736,97355,8742.99,0.27,6382.39,14.32,12.86,0.09,1
16952,2020-11-17-7,Format6,336,250,84000,Inter221,App,Mobile,Display,7303325,4124734,3933941,6315,8746.36,0.27,6384.84,0.16,2.22,1.39,5
16953,2020-9-5-7,Format2,728,90,65520,Inter219,Video,Desktop,Video,7335567,4453409,4291723,7232,8753.38,0.27,6389.97,0.17,2.04,1.21,5
16954,2020-10-13-16,Format4,120,600,72000,Inter229,Video,Desktop,Display,941613,672218,572687,74875,8755.67,0.27,6391.64,13.07,15.29,0.12,1
16955,2020-10-4-7,Format2,728,90,65520,inter230,Video,Mobile,Display,7174615,4159860,4015810,7650,8757.03,0.27,6392.63,0.19,2.18,1.14,5
16956,2020-9-7-23,Format2,728,90,65520,Inter225,Video,Mobile,Display,12562231,7338186,7014939,10825,8760.15,0.27,6394.91,0.15,1.25,0.81,5
16957,2020-9-18-19,Format4,120,600,72000,Inter223,Web,Mobile,Video,1139077,769733,653155,87169,8766.29,0.27,6399.39,13.35,13.42,0.1,1
16958,2020-9-24-12,Format4,120,600,72000,Inter222,Video,Desktop,Display,824731,609619,516851,68755,8768.48,0.27,6400.99,13.3,16.97,0.13,1
16959,2020-10-8-17,Format6,336,250,84000,Inter224,Web,Desktop,Display,1126728,760516,651868,85464,8770.39,0.27,6402.39,13.11,13.45,0.1,1
16960,2020-11-22-15,Format4,120,600,72000,Inter218,App,Mobile,Video,1069522,750324,632132,81425,8774.32,0.27,6405.25,12.88,13.88,0.11,1
16961,2020-9-29-21,Format6,336,250,84000,inter230,Video,Mobile,Display,1246235,859051,724028,93110,8778.53,0.27,6408.33,12.86,12.12,0.09,1
16962,2020-11-8-0,Format6,336,250,84000,Inter223,Web,Mobile,Display,645667,546063,453579,60508,8781.26,0.27,6410.32,13.34,19.36,0.15,1
16963,2020-9-29-18,Format4,120,600,72000,Inter224,Web,Desktop,Display,1080170,783519,663147,86389,8785.45,0.27,6413.38,13.03,13.25,0.1,1
16964,2020-9-22-20,Format4,120,600,72000,Inter218,App,Mobile,Display,1333352,806042,690525,98354,8788.91,0.27,6415.91,14.24,12.73,0.09,1
16965,2020-11-22-0,Format6,336,250,84000,Inter218,App,Mobile,Display,662167,526939,441787,54929,8790.02,0.27,6416.72,12.43,19.9,0.16,1
16966,2020-9-19-20,Format4,120,600,72000,Inter226,Web,Mobile,Display,1252575,802654,681921,92024,8793.49,0.27,6419.25,13.49,12.9,0.1,1
16967,2020-10-24-14,Format4,120,600,72000,Inter225,Video,Mobile,Display,751657,588807,497927,74318,8794.6,0.27,6420.06,14.93,17.66,0.12,1
16968,2020-10-19-19,Format6,336,250,84000,Inter219,Video,Desktop,Video,1303786,782351,661082,143049,8800.98,0.27,6424.72,21.64,13.31,0.06,1
16969,2020-11-6-7,Format7,300,600,180000,Inter226,Web,Mobile,Display,8145825,4297242,4117769,6949,8801.12,0.27,6424.82,0.17,2.14,1.27,5
16970,2020-9-5-15,Format4,120,600,72000,Inter222,Video,Desktop,Display,675508,540409,464533,76389,8802.16,0.27,6425.58,16.44,18.95,0.12,1
16971,2020-9-1-17,Format4,120,600,72000,Inter229,Video,Desktop,Video,1193571,811944,678391,85419,8803.15,0.27,6426.3,12.59,12.98,0.1,1
16972,2020-9-3-18,Format7,300,600,180000,Inter226,Web,Mobile,Video,1122686,735575,617444,88097,8806.77,0.27,6428.94,14.27,14.26,0.1,1
16973,2020-10-23-0,Format2,728,90,65520,Inter220,Web,Mobile,Video,8502841,5250020,5030743,6584,8807.58,0.27,6429.53,0.13,1.75,1.34,5
16974,2020-10-25-0,Format4,120,600,72000,Inter224,Web,Desktop,Display,677723,571408,479266,56065,8810.37,0.27,6431.57,11.7,18.38,0.16,1
16975,2020-10-27-7,Format2,728,90,65520,Inter226,Web,Mobile,Display,7032471,4208640,4020974,5903,8816.86,0.27,6436.31,0.15,2.19,1.49,5
16976,2020-9-2-20,Format4,120,600,72000,Inter220,Web,Mobile,Video,1432358,920074,772185,100219,8817.99,0.27,6437.13,12.98,11.42,0.09,1
16977,2020-9-28-7,Format2,728,90,65520,inter230,Video,Mobile,Video,6496894,3901370,3754306,7192,8818.92,0.27,6437.81,0.19,2.35,1.23,5
16978,2020-9-15-16,Format4,120,600,72000,Inter220,Web,Mobile,Video,828221,683951,580286,81291,8825.4,0.27,6442.54,14.01,15.21,0.11,1
16979,2020-10-19-21,Format4,120,600,72000,Inter227,App,Mobile,Display,1336431,813039,692075,93000,8833.44,0.27,6448.41,13.44,12.76,0.09,1
16980,2020-9-11-16,Format4,120,600,72000,Inter219,Video,Desktop,Display,815479,664267,557973,78414,8833.78,0.27,6448.66,14.05,15.83,0.11,1
16981,2020-11-20-0,Format2,728,90,65520,Inter226,Web,Mobile,Display,8776582,5015220,4782344,6389,8834.11,0.27,6448.9,0.13,1.85,1.38,5
16982,2020-10-22-7,Format2,728,90,65520,inter230,Video,Mobile,Display,7142003,4306317,4147777,6106,8834.35,0.27,6449.07,0.15,2.13,1.45,5
16983,2020-9-8-16,Format4,120,600,72000,inter230,Video,Mobile,Display,1046721,748610,642685,91842,8836.59,0.27,6450.71,14.29,13.75,0.1,1
16984,2020-9-17-23,Format2,728,90,65520,Inter222,Video,Desktop,Display,13016510,7210737,6899037,9603,8836.78,0.27,6450.85,0.14,1.28,0.92,5
16985,2020-10-16-14,Format4,120,600,72000,Inter218,App,Mobile,Display,677981,539363,459552,69127,8843.25,0.27,6455.57,15.04,19.24,0.13,1
16986,2020-9-16-23,Format2,728,90,65520,Inter226,Web,Mobile,Display,14123410,7397990,7071895,10429,8847.83,0.27,6458.92,0.15,1.25,0.85,5
16987,2020-9-26-17,Format4,120,600,72000,inter230,Video,Mobile,Video,948554,701486,591988,74142,8850.63,0.27,6460.96,12.52,14.95,0.12,1
16988,2020-9-15-19,Format4,120,600,72000,Inter217,Web,Desktop,Display,1023801,789479,669742,91732,8850.8,0.27,6461.09,13.7,13.22,0.1,1
16989,2020-9-15-18,Format4,120,600,72000,Inter228,Video,Mobile,Display,937742,734064,621181,86785,8857.5,0.27,6465.98,13.97,14.26,0.1,1
16990,2020-10-1-7,Format2,728,90,65520,Inter221,App,Mobile,Display,8430515,4691907,4548691,8295,8857.69,0.27,6466.11,0.18,1.95,1.07,5
16991,2020-10-23-7,Format2,728,90,65520,Inter219,Video,Desktop,Video,7214391,4246269,4077677,6333,8865.86,0.27,6472.08,0.16,2.17,1.4,5
16992,2020-9-4-11,Format4,120,600,72000,Inter228,Video,Mobile,Video,534967,459916,397533,70030,8871.16,0.27,6475.95,17.62,22.32,0.13,1
16993,2020-10-28-0,Format2,728,90,65520,Inter225,Video,Mobile,Display,9412377,5383709,5150590,6811,8874.14,0.27,6478.12,0.13,1.72,1.3,5
16994,2020-9-4-23,Format7,300,600,180000,Inter229,Video,Desktop,Display,12855465,7458084,7125721,10363,8884.74,0.27,6485.86,0.15,1.25,0.86,5
16995,2020-9-25-23,Format2,728,90,65520,Inter222,Video,Desktop,Display,12631276,7053110,6770359,9939,8889.16,0.27,6489.09,0.15,1.31,0.89,5
16996,2020-11-22-10,Format4,120,600,72000,inter230,Video,Mobile,Video,711324,586795,494732,61886,8890.12,0.27,6489.79,12.51,17.97,0.14,1
16997,2020-9-15-23,Format2,728,90,65520,Inter226,Web,Mobile,Display,14007264,7411367,7082064,10416,8907.1,0.27,6502.19,0.15,1.26,0.86,5
16998,2020-10-8-18,Format4,120,600,72000,Inter217,Web,Desktop,Video,1155446,768856,657867,88094,8907.81,0.27,6502.7,13.39,13.54,0.1,1
16999,2020-9-21-7,Format2,728,90,65520,Inter220,Web,Mobile,Video,6612527,3842322,3710615,7350,8909.14,0.27,6503.67,0.2,2.4,1.21,5
17000,2020-9-25-13,Format4,120,600,72000,Inter228,Video,Mobile,Display,959271,684703,581652,76262,8918.58,0.27,6510.56,13.11,15.33,0.12,1
17001,2020-10-31-0,Format2,728,90,65520,inter230,Video,Mobile,Video,8616024,5172949,4951027,7240,8921.58,0.27,6512.75,0.15,1.8,1.23,5
17002,2020-10-7-23,Format2,728,90,65520,Inter224,Web,Desktop,Display,15989444,7874208,7559222,11781,8921.81,0.27,6512.92,0.16,1.18,0.76,5
17003,2020-9-26-12,Format4,120,600,72000,Inter225,Video,Mobile,Display,836026,639510,545662,73661,8938.76,0.27,6525.29,13.5,16.38,0.12,1
17004,2020-9-9-23,Format2,728,90,65520,Inter228,Video,Mobile,Video,13490717,7521560,7197038,10763,8938.91,0.27,6525.41,0.15,1.24,0.83,5
17005,2020-11-8-7,Format2,728,90,65520,Inter223,Web,Mobile,Display,6876215,3958395,3785668,6714,8939.83,0.27,6526.08,0.18,2.36,1.33,5
17006,2020-11-17-17,Format4,120,600,72000,Inter228,Video,Mobile,Video,1065985,765152,651803,87958,8949.67,0.27,6533.26,13.49,13.73,0.1,1
17007,2020-10-10-0,Format2,728,90,65520,inter230,Video,Mobile,Display,9138051,5429175,5208192,7160,8951.18,0.27,6534.36,0.14,1.72,1.25,5
17008,2020-10-28-7,Format2,728,90,65520,Inter224,Web,Desktop,Video,8023790,4396406,4208071,6357,8951.85,0.27,6534.85,0.15,2.13,1.41,5
17009,2020-9-10-18,Format4,120,600,72000,Inter223,Web,Mobile,Display,960692,718956,610398,85079,8952.38,0.27,6535.24,13.94,14.67,0.11,1
17010,2020-10-5-13,Format4,120,600,72000,Inter222,Video,Desktop,Video,832967,658333,559058,72820,8955.77,0.27,6537.71,13.03,16.02,0.12,1
17011,2020-10-24-0,Format2,728,90,65520,inter230,Video,Mobile,Display,8633776,5327580,5107758,6475,8956.69,0.27,6538.38,0.13,1.75,1.38,5
17012,2020-11-22-7,Format2,728,90,65520,Inter217,Web,Desktop,Display,6906555,3932739,3750627,7007,8957.23,0.27,6538.78,0.19,2.39,1.28,5
17013,2020-9-5-11,Format6,336,250,84000,Inter221,App,Mobile,Video,548037,464342,398064,69338,8962.9,0.27,6542.92,17.42,22.52,0.13,1
17014,2020-9-22-23,Format2,728,90,65520,Inter220,Web,Mobile,Display,14387412,7497013,7174762,10496,8964.24,0.27,6543.9,0.15,1.25,0.85,5
17015,2020-11-11-18,Format7,300,600,180000,Inter218,App,Mobile,Display,1072473,785156,653960,79058,8965.36,0.27,6544.71,12.09,13.71,0.11,1
17016,2020-10-2-13,Format7,300,600,180000,Inter217,Web,Desktop,Video,1038928,746073,631321,84012,8967.0,0.27,6545.91,13.31,14.2,0.11,1
17017,2020-10-30-17,Format4,120,600,72000,Inter229,Video,Desktop,Video,983043,751153,631790,76349,8967.08,0.27,6545.97,12.08,14.19,0.12,1
17018,2020-9-6-13,Format4,120,600,72000,Inter225,Video,Mobile,Display,898592,718715,604695,80642,8967.81,0.27,6546.5,13.34,14.83,0.11,1
17019,2020-10-6-23,Format6,336,250,84000,Inter225,Video,Mobile,Display,15804493,7926058,7598721,12073,8967.85,0.27,6546.53,0.16,1.18,0.74,5
17020,2020-9-20-23,Format2,728,90,65520,inter230,Video,Mobile,Display,12028008,6996437,6678738,10366,8969.82,0.27,6547.97,0.16,1.34,0.87,5
17021,2020-9-25-12,Format4,120,600,72000,Inter223,Web,Mobile,Video,911451,636759,539811,71686,8974.77,0.27,6551.59,13.28,16.63,0.13,1
17022,2020-10-25-0,Format2,728,90,65520,Inter228,Video,Mobile,Display,8903520,5540112,5292614,6847,8975.4,0.27,6552.04,0.13,1.7,1.31,5
17023,2020-9-30-16,Format4,120,600,72000,inter230,Video,Mobile,Display,1123415,844450,718885,87751,8976.45,0.27,6552.81,12.21,12.49,0.1,1
17024,2020-9-24-23,Format2,728,90,65520,Inter227,App,Mobile,Display,13140301,7403715,7087542,9943,8978.3,0.27,6554.16,0.14,1.27,0.9,5
17025,2020-10-30-14,Format6,336,250,84000,Inter219,Video,Desktop,Display,676440,546244,455655,68231,8985.13,0.27,6559.14,14.97,19.72,0.13,1
17026,2020-10-30-0,Format2,728,90,65520,inter230,Video,Mobile,Video,8556602,5132367,4890997,6669,8989.91,0.27,6562.63,0.14,1.84,1.35,5
17027,2020-11-8-0,Format2,728,90,65520,Inter218,App,Mobile,Display,9606437,5397148,5134271,8399,8997.41,0.27,6568.11,0.16,1.75,1.07,5
17028,2020-11-5-7,Format2,728,90,65520,Inter218,App,Mobile,Display,7333527,4184132,4006301,6801,8999.74,0.27,6569.81,0.17,2.25,1.32,5
17029,2020-11-20-18,Format4,120,600,72000,Inter222,Video,Desktop,Video,1163517,796405,667497,85454,9004.85,0.27,6573.54,12.8,13.49,0.11,1
17030,2020-11-18-16,Format4,120,600,72000,Inter217,Web,Desktop,Video,946195,725836,611851,81334,9007.36,0.27,6575.37,13.29,14.72,0.11,1
17031,2020-9-10-19,Format4,120,600,72000,Inter219,Video,Desktop,Display,1050806,806396,682208,92701,9010.16,0.27,6577.42,13.59,13.21,0.1,1
17032,2020-11-18-17,Format4,120,600,72000,inter230,Video,Mobile,Video,1037082,773405,654450,85274,9011.76,0.27,6578.58,13.03,13.77,0.11,1
17033,2020-10-25-7,Format2,728,90,65520,Inter223,Web,Mobile,Video,6473648,4053001,3872774,6526,9017.31,0.27,6582.64,0.17,2.33,1.38,5
17034,2020-9-26-23,Format2,728,90,65520,Inter218,App,Mobile,Video,11924676,6959160,6647031,9997,9020.72,0.27,6585.13,0.15,1.36,0.9,5
17035,2020-11-4-19,Format4,120,600,72000,Inter218,App,Mobile,Display,1205323,810815,686074,98973,9021.74,0.27,6585.87,14.43,13.15,0.09,1
17036,2020-11-6-16,Format4,120,600,72000,Inter228,Video,Mobile,Video,850102,663083,560735,80666,9028.6,0.27,6590.88,14.39,16.1,0.11,1
17037,2020-10-1-19,Format4,120,600,72000,Inter220,Web,Mobile,Display,1232046,788977,670537,85409,9030.2,0.27,6592.04,12.74,13.47,0.11,1
17038,2020-9-2-16,Format4,120,600,72000,Inter217,Web,Desktop,Video,1147854,772697,648944,85252,9037.91,0.27,6597.67,13.14,13.93,0.11,1
17039,2020-10-30-20,Format4,120,600,72000,Inter223,Web,Mobile,Display,1165313,829910,696085,87695,9041.58,0.27,6600.35,12.6,12.99,0.1,1
17040,2020-11-18-0,Format2,728,90,65520,Inter228,Video,Mobile,Display,9340769,5315986,5091219,6926,9050.07,0.27,6606.55,0.14,1.78,1.31,5
17041,2020-9-14-7,Format6,336,250,84000,Inter227,App,Mobile,Display,6648695,3878848,3704416,7677,9053.59,0.27,6609.12,0.21,2.44,1.18,5
17042,2020-11-17-16,Format4,120,600,72000,Inter225,Video,Mobile,Display,982379,725752,614962,83550,9054.82,0.27,6610.02,13.59,14.72,0.11,1
17043,2020-9-4-15,Format6,336,250,84000,Inter221,App,Mobile,Video,700960,559376,479703,80010,9055.14,0.27,6610.25,16.68,18.88,0.11,1
17044,2020-10-24-7,Format2,728,90,65520,Inter217,Web,Desktop,Video,7355532,4397016,4217331,6425,9055.95,0.27,6610.84,0.15,2.15,1.41,5
17045,2020-9-4-14,Format7,300,600,180000,Inter225,Video,Mobile,Display,642430,530876,453748,76617,9058.09,0.27,6612.41,16.89,19.96,0.12,1
17046,2020-10-22-0,Format2,728,90,65520,Inter228,Video,Mobile,Video,8466826,5264441,5039743,6859,9071.11,0.27,6621.91,0.14,1.8,1.32,5
17047,2020-9-26-21,Format6,336,250,84000,Inter222,Video,Desktop,Video,1185081,829025,701710,89207,9073.72,0.27,6623.82,12.71,12.93,0.1,1
17048,2020-9-6-7,Format6,336,250,84000,Inter223,Web,Mobile,Display,6715627,4061076,3909732,7910,9080.59,0.27,6628.83,0.2,2.32,1.15,5
17049,2020-9-6-23,Format7,300,600,180000,Inter229,Video,Desktop,Display,13384002,7706021,7341260,11579,9096.55,0.27,6640.48,0.16,1.24,0.79,5
17050,2020-9-2-19,Format4,120,600,72000,Inter223,Web,Mobile,Video,1359175,900973,754630,97500,9096.96,0.27,6640.78,12.92,12.05,0.09,1
17051,2020-9-3-20,Format4,120,600,72000,Inter226,Web,Mobile,Display,1297183,811452,685566,98073,9100.34,0.27,6643.25,14.31,13.27,0.09,1
17052,2020-9-8-23,Format2,728,90,65520,Inter217,Web,Desktop,Display,14053419,7699634,7340689,11101,9108.11,0.27,6648.92,0.15,1.24,0.82,5
17053,2020-9-30-12,Format4,120,600,72000,Inter222,Video,Desktop,Display,902744,707829,600724,79158,9111.6,0.27,6651.47,13.18,15.17,0.12,1
17054,2020-10-7-20,Format4,120,600,72000,Inter224,Web,Desktop,Display,1280580,820038,699626,99709,9113.49,0.27,6652.85,14.25,13.03,0.09,1
17055,2020-9-5-23,Format2,728,90,65520,inter230,Video,Mobile,Display,12663241,7497388,7168378,11130,9123.49,0.27,6660.15,0.16,1.27,0.82,5
17056,2020-9-27-23,Format2,728,90,65520,Inter222,Video,Desktop,Display,11381482,6553569,6263204,10337,9125.31,0.27,6661.48,0.17,1.46,0.88,5
17057,2020-9-6-11,Format4,120,600,72000,Inter224,Web,Desktop,Display,796336,667863,570156,75014,9129.66,0.27,6664.65,13.16,16.01,0.12,1
17058,2020-11-24-0,Format2,728,90,65520,Inter222,Video,Desktop,Video,8935072,5153599,4917620,7299,9134.7,0.27,6668.33,0.15,1.86,1.25,5
17059,2020-9-13-23,Format2,728,90,65520,Inter227,App,Mobile,Video,13364508,7403494,7061017,11102,9140.6,0.27,6672.64,0.16,1.29,0.82,5
17060,2020-9-3-19,Format6,336,250,84000,Inter228,Video,Mobile,Display,1235378,796932,672020,97963,9141.09,0.27,6673.0,14.58,13.6,0.09,1
17061,2020-9-5-13,Format7,300,600,180000,inter230,Video,Mobile,Video,613545,514021,439651,73441,9142.61,0.27,6674.1,16.7,20.8,0.12,1
17062,2020-11-20-17,Format4,120,600,72000,Inter228,Video,Mobile,Video,1129105,786961,659562,80918,9147.12,0.27,6677.4,12.27,13.87,0.11,1
17063,2020-10-3-7,Format2,728,90,65520,Inter223,Web,Mobile,Video,8295710,4612796,4459725,8195,9152.03,0.27,6680.98,0.18,2.05,1.12,5
17064,2020-11-1-23,Format2,728,90,65520,Inter224,Web,Desktop,Video,13072735,7502369,7178987,11244,9153.7,0.27,6682.2,0.16,1.28,0.81,5
17065,2020-11-22-14,Format4,120,600,72000,Inter220,Web,Mobile,Display,1025846,741059,620463,82159,9159.58,0.27,6686.49,13.24,14.76,0.11,1
17066,2020-11-17-18,Format4,120,600,72000,Inter227,App,Mobile,Video,1125297,783451,665831,94150,9163.23,0.27,6689.16,14.14,13.76,0.1,1
17067,2020-11-21-0,Format2,728,90,65520,Inter221,App,Mobile,Display,8518466,5066991,4834864,6995,9165.36,0.27,6690.71,0.14,1.9,1.31,5
17068,2020-9-26-16,Format4,120,600,72000,Inter217,Web,Desktop,Video,997606,736900,627046,77344,9167.08,0.27,6691.97,12.33,14.62,0.12,1
17069,2020-9-30-11,Format4,120,600,72000,Inter219,Video,Desktop,Display,821746,650351,549453,74676,9179.35,0.27,6700.92,13.59,16.71,0.12,1
17070,2020-11-24-18,Format4,120,600,72000,Inter220,Web,Mobile,Video,974672,747888,627731,87673,9181.61,0.27,6702.58,13.97,14.63,0.1,1
17071,2020-10-24-20,Format6,336,250,84000,Inter229,Video,Desktop,Video,1165268,842582,712449,92567,9190.99,0.27,6709.42,12.99,12.9,0.1,1
17072,2020-9-29-23,Format2,728,90,65520,Inter229,Video,Desktop,Video,12814118,7100296,6780795,10397,9198.7,0.27,6715.05,0.15,1.36,0.88,5
17073,2020-9-23-19,Format4,120,600,72000,Inter220,Web,Mobile,Video,1190104,822414,698964,93006,9216.15,0.27,6727.79,13.31,13.19,0.1,1
17074,2020-10-17-17,Format4,120,600,72000,Inter218,App,Mobile,Display,936662,716413,606865,77530,9225.1,0.27,6734.32,12.78,15.2,0.12,1
17075,2020-10-18-0,Format4,120,600,72000,Inter225,Video,Mobile,Video,678734,543479,462903,58540,9234.02,0.27,6740.83,12.65,19.95,0.16,1
17076,2020-9-4-7,Format2,728,90,65520,Inter227,App,Mobile,Display,6862438,4350569,4201117,7415,9237.61,0.27,6743.45,0.18,2.2,1.25,5
17077,2020-10-20-14,Format4,120,600,72000,Inter222,Video,Desktop,Display,861927,629174,535513,75342,9237.91,0.27,6743.68,14.07,17.25,0.12,1
17078,2020-9-8-19,Format4,120,600,72000,Inter223,Web,Mobile,Video,1214947,907140,774837,103711,9240.26,0.27,6745.39,13.38,11.93,0.09,1
17079,2020-10-2-7,Format2,728,90,65520,Inter223,Web,Mobile,Display,8461141,4715093,4561564,7784,9258.45,0.27,6758.67,0.17,2.03,1.19,5
17080,2020-9-29-20,Format4,120,600,72000,Inter221,App,Mobile,Display,1292788,895171,756743,96907,9268.21,0.27,6765.79,12.81,12.25,0.1,1
17081,2020-10-30-19,Format4,120,600,72000,Inter224,Web,Desktop,Display,1062076,787677,659715,80904,9269.42,0.27,6766.67,12.26,14.05,0.11,1
17082,2020-9-24-20,Format4,120,600,72000,Inter217,Web,Desktop,Video,1316540,853471,722929,98431,9270.06,0.27,6767.15,13.62,12.82,0.09,1
17083,2020-10-26-0,Format2,728,90,65520,Inter228,Video,Mobile,Display,9615081,5696959,5447281,7066,9276.6,0.27,6771.92,0.13,1.7,1.31,5
17084,2020-9-6-12,Format4,120,600,72000,Inter219,Video,Desktop,Display,850960,697594,592549,79819,9281.2,0.27,6775.28,13.47,15.66,0.12,1
17085,2020-9-8-7,Format2,728,90,65520,Inter223,Web,Mobile,Video,7239248,4436874,4256563,7242,9282.48,0.27,6776.21,0.17,2.18,1.28,5
17086,2020-9-15-7,Format2,728,90,65520,Inter225,Video,Mobile,Display,7902325,4464744,4279518,7502,9290.39,0.27,6781.98,0.18,2.17,1.24,5
17087,2020-9-27-7,Format2,728,90,65520,Inter227,App,Mobile,Video,6610436,4028674,3872606,7689,9297.74,0.27,6787.35,0.2,2.4,1.21,5
17088,2020-11-20-19,Format4,120,600,72000,Inter221,App,Mobile,Display,1200032,842687,710318,91870,9303.82,0.27,6791.79,12.93,13.1,0.1,1
17089,2020-10-13-17,Format4,120,600,72000,Inter223,Web,Mobile,Display,1084896,748334,638123,81844,9306.32,0.27,6793.62,12.83,14.58,0.11,1
17090,2020-10-15-21,Format4,120,600,72000,inter230,Video,Mobile,Display,1266004,831062,706958,93919,9314.45,0.27,6799.55,13.28,13.18,0.1,1
17091,2020-10-8-20,Format4,120,600,72000,Inter220,Web,Mobile,Display,1355047,854870,724812,95893,9315.11,0.27,6800.03,13.23,12.85,0.1,1
17092,2020-9-2-17,Format4,120,600,72000,Inter224,Web,Desktop,Video,1211305,827205,691003,91222,9315.33,0.27,6800.19,13.2,13.48,0.1,1
17093,2020-10-24-21,Format4,120,600,72000,Inter222,Video,Desktop,Display,1231495,858432,725051,92612,9323.48,0.27,6806.14,12.77,12.86,0.1,1
17094,2020-9-11-23,Format2,728,90,65520,Inter228,Video,Mobile,Video,14108161,7359331,7036284,10655,9324.53,0.27,6806.91,0.15,1.33,0.88,5
17095,2020-10-18-10,Format4,120,600,72000,Inter225,Video,Mobile,Video,701235,582542,494241,62030,9325.88,0.27,6807.89,12.55,18.87,0.15,1
17096,2020-10-14-16,Format4,120,600,72000,Inter218,App,Mobile,Video,1034056,699534,596640,83594,9350.68,0.27,6826.0,14.01,15.67,0.11,1
17097,2020-9-20-7,Format2,728,90,65520,Inter225,Video,Mobile,Video,7169025,4191943,4044182,8396,9353.1,0.27,6827.77,0.21,2.31,1.11,5
17098,2020-9-30-13,Format4,120,600,72000,Inter220,Web,Mobile,Video,977407,748951,637430,84607,9362.67,0.27,6834.75,13.27,14.69,0.11,1
